Date,CE,CW,NE,NO,NW,SE,SW,,,,,,,,,
4/16/2022,6.931341317,6.618774912,2.428747524,2.152814356,9.203283016,12.39924653,1.65589564,,4/15/2022,6.93334577,6.62151929,2.428765778,2.151640078,9.202291258,12.39927719,1.655587743
4/17/2022,6.929337183,6.616030467,2.428729229,2.153988621,9.204236679,12.39924796,1.656203527,,4/16/2022,6.931341317,6.618774912,2.428747524,2.152814356,9.203283016,12.39924653,1.65589564
4/20/2022,6.913971634,6.622720457,2.427001091,2.157847366,9.227332027,12.3920494,1.658291439,,4/17/2022,6.929337183,6.616030467,2.428729229,2.153988621,9.204236679,12.39924796,1.656203527
4/22/2022,6.903728472,6.627098045,2.425848925,2.160419772,9.242823296,12.38725036,1.659963876,,4/20/2022,6.913971634,6.622720457,2.427001091,2.157847366,9.227332027,12.3920494,1.658291439
4/23/2022,6.898607052,6.629286759,2.425272821,2.161705949,9.25065849,12.38506008,1.660800099,,4/22/2022,6.903728472,6.627098045,2.425848925,2.160419772,9.242823296,12.38725036,1.659963876
4/25/2022,6.888364536,6.63366403,2.424120567,2.164278248,9.266282523,12.38233375,1.662472556,,4/23/2022,6.898607052,6.629286759,2.425272821,2.161705949,9.25065849,12.38506008,1.660800099
4/26/2022,6.883934507,6.635852585,2.423544418,2.16556437,9.274105899,12.38097052,1.663308789,,4/25/2022,6.888364536,6.63366403,2.424120567,2.164278248,9.266282523,12.38233375,1.662472556
4/27/2022,6.881655761,6.640369126,2.422874083,2.166866989,9.279603468,12.38095355,1.664076978,,4/26/2022,6.883934507,6.635852585,2.423544418,2.16556437,9.274105899,12.38097052,1.663308789
4/29/2022,6.87709811,6.649356789,2.42153345,2.169472137,9.290599422,12.38108785,1.665613829,,4/27/2022,6.881655761,6.640369126,2.422874083,2.166866989,9.279603468,12.38095355,1.664076978
4/30/2022,6.878309809,6.64967381,2.421868244,2.170185827,9.290654375,12.37961364,1.66621387,,4/29/2022,6.87709811,6.649356789,2.42153345,2.169472137,9.290599422,12.38108785,1.665613829
5/1/2022,7.108949007,6.871657112,2.502943116,2.243262806,9.600407589,12.7907437,1.722374496,,4/30/2022,6.878309809,6.64967381,2.421868244,2.170185827,9.290654375,12.37961364,1.66621387
5/7/2022,7.128328473,6.887840816,2.506502439,2.248809054,9.602943517,12.80135668,1.724662611,,5/1/2022,7.108949007,6.871657112,2.502943116,2.243262806,9.600407589,12.7907437,1.722374496
5/8/2022,7.131557839,6.892351591,2.507095596,2.249733305,9.602905094,12.80312465,1.725044203,,5/7/2022,7.128328473,6.887840816,2.506502439,2.248809054,9.602943517,12.80135668,1.724662611
5/9/2022,7.133311577,6.894311878,2.508544231,2.250283844,9.604289155,12.80581368,1.725962634,,5/8/2022,7.131557839,6.892351591,2.507095596,2.249733305,9.602905094,12.80312465,1.725044203
5/11/2022,7.136818652,6.8982328,2.511441444,2.25138484,9.607057174,12.81388692,1.727799431,,5/9/2022,7.133311577,6.894311878,2.508544231,2.250283844,9.604289155,12.80581368,1.725962634
5/13/2022,7.136848252,6.907835263,2.515176246,2.250375375,9.617442573,12.8247254,1.730089144,,5/11/2022,7.136818652,6.8982328,2.511441444,2.25138484,9.607057174,12.81388692,1.727799431
5/14/2022,7.13686271,6.912636656,2.517043636,2.249870629,9.62271265,12.83018338,1.73123412,,5/13/2022,7.136848252,6.907835263,2.515176246,2.250375375,9.617442573,12.8247254,1.730089144
5/15/2022,7.136876938,6.917438158,2.518911019,2.249365873,9.628041388,12.82718927,1.732079973,,5/14/2022,7.13686271,6.912636656,2.517043636,2.249870629,9.62271265,12.83018338,1.73123412
5/20/2022,7.136944648,6.941447282,2.528247822,2.246841963,9.654681022,12.85711834,1.736310527,,5/15/2022,7.136876938,6.917438158,2.518911019,2.249365873,9.628041388,12.82718927,1.732079973
5/21/2022,7.138111497,6.949158551,2.529777315,2.24720821,9.650870375,12.8633063,1.738309277,,5/20/2022,7.136944648,6.941447282,2.528247822,2.246841963,9.654681022,12.85711834,1.736310527
5/22/2022,7.139278123,6.956870017,2.531306829,2.247574442,9.647060058,12.86958979,1.740307961,,5/21/2022,7.138111497,6.949158551,2.529777315,2.24720821,9.650870375,12.8633063,1.738309277
5/23/2022,7.140251798,6.96458168,2.532836363,2.247940658,9.643250082,12.87587325,1.74230658,,5/22/2022,7.139278123,6.956870017,2.531306829,2.247574442,9.647060058,12.86958979,1.740307961
5/24/2022,7.142180314,6.970768315,2.532229149,2.249835562,9.627826936,12.88167059,1.745096767,,5/23/2022,7.140251798,6.96458168,2.532836363,2.247940658,9.643250082,12.87587325,1.74230658
5/30/2022,7.153740129,6.999560086,2.528586564,2.261204071,9.53530415,12.91645621,1.761835239,,5/24/2022,7.142180314,6.970768315,2.532229149,2.249835562,9.627826936,12.88167059,1.745096767
5/31/2022,7.155664884,7.004359768,2.527979584,2.26309867,9.519886372,12.92220264,1.764624544,,5/30/2022,7.153740129,6.999560086,2.528586564,2.261204071,9.53530415,12.91645621,1.761835239
6/1/2022,6.92669913,6.783057822,2.445844488,2.191928928,9.197873573,12.51059977,1.710400377,,5/31/2022,7.155664884,7.004359768,2.527979584,2.26309867,9.519886372,12.92220264,1.764624544
6/4/2022,6.935010064,6.798189905,2.449642683,2.203617976,9.185008447,12.51002447,1.712479962,,6/1/2022,6.92669913,6.783057822,2.445844488,2.191928928,9.197873573,12.51059977,1.710400377
6/5/2022,6.938609859,6.804739319,2.452812916,2.208640429,9.188890627,12.50884538,1.712475684,,6/4/2022,6.935010064,6.798189905,2.449642683,2.203617976,9.185008447,12.51002447,1.712479962
6/6/2022,6.942209529,6.811288966,2.455983159,2.213662811,9.192772784,12.49218501,1.712471323,,6/5/2022,6.938609859,6.804739319,2.452812916,2.208640429,9.188890627,12.50884538,1.712475684
6/7/2022,6.945809076,6.817838845,2.459153414,2.218685121,9.196654915,12.4922952,1.712466878,,6/6/2022,6.942209529,6.811288966,2.455983159,2.213662811,9.192772784,12.49218501,1.712471323
6/9/2022,6.955396334,6.830939301,2.465493955,2.228729524,9.204419121,12.4925175,1.712457736,,6/7/2022,6.945809076,6.817838845,2.459153414,2.218685121,9.196654915,12.4922952,1.712466878
6/10/2022,6.960189662,6.838875224,2.468664242,2.233751619,9.20679254,12.49262961,1.712453039,,6/9/2022,6.955396334,6.830939301,2.465493955,2.228729524,9.204419121,12.4925175,1.712457736
6/11/2022,6.964982789,6.846811416,2.47183454,2.238773642,9.209102236,12.49297382,1.712448259,,6/10/2022,6.960189662,6.838875224,2.468664242,2.233751619,9.20679254,12.49262961,1.712453039
6/13/2022,6.974568442,6.862684606,2.478175167,2.248817472,9.213721726,12.4925042,1.712438447,,6/11/2022,6.964982789,6.846811416,2.47183454,2.238773642,9.209102236,12.49297382,1.712448259
6/14/2022,6.980711607,6.869526376,2.482273755,2.254122342,9.217187079,12.4922065,1.711861376,,6/13/2022,6.974568442,6.862684606,2.478175167,2.248817472,9.213721726,12.4925042,1.712438447
6/16/2022,6.992996746,6.884788059,2.490471113,2.264731895,9.224186967,12.49161224,1.710099455,,6/14/2022,6.980711607,6.869526376,2.482273755,2.254122342,9.217187079,12.4922065,1.711861376
6/17/2022,7.001133671,6.894960955,2.494973721,2.270836462,9.226803674,12.46962985,1.708582187,,6/16/2022,6.992996746,6.884788059,2.490471113,2.264731895,9.224186967,12.49161224,1.710099455
6/18/2022,7.009269764,6.905134055,2.499476386,2.276940969,9.2294208,12.46381873,1.707065168,,6/17/2022,7.001133671,6.894960955,2.494973721,2.270836462,9.226803674,12.46962985,1.708582187
6/20/2022,7.02490614,6.925480866,2.508481879,2.289149808,9.234656293,12.45219703,1.704031878,,6/18/2022,7.009269764,6.905134055,2.499476386,2.276940969,9.2294208,12.46381873,1.707065168
6/21/2022,7.032723044,6.938494124,2.512984708,2.295254139,9.240271816,12.44638645,1.702515607,,6/20/2022,7.02490614,6.925480866,2.508481879,2.289149808,9.234656293,12.45219703,1.704031878
6/22/2022,7.040539093,6.951507593,2.517487591,2.301358412,9.246354164,12.44047299,1.700999585,,6/21/2022,7.032723044,6.938494124,2.512984708,2.295254139,9.240271816,12.44638645,1.702515607
6/25/2022,7.063982102,6.990549273,2.530996572,2.319670877,9.264603082,12.42444258,1.696453013,,6/22/2022,7.040539093,6.951507593,2.517487591,2.301358412,9.246354164,12.44047299,1.700999585
6/26/2022,7.066205462,7.004711187,2.536892137,2.328612175,9.278480088,12.41819204,1.693093388,,6/25/2022,7.063982102,6.990549273,2.530996572,2.319670877,9.264603082,12.42444258,1.696453013
6/27/2022,7.068428385,7.019483629,2.542787696,2.337553366,9.293688518,12.41194235,1.689734171,,6/26/2022,7.066205462,7.004711187,2.536892137,2.328612175,9.278480088,12.41819204,1.693093388
6/28/2022,7.070650872,7.034256379,2.548683247,2.34649445,9.309113663,12.4062205,1.686375362,,6/27/2022,7.068428385,7.019483629,2.542787696,2.337553366,9.293688518,12.41194235,1.689734171
6/29/2022,7.069371449,7.046783979,2.555890013,2.360031364,9.330671992,12.4011063,1.682401424,,6/28/2022,7.070650872,7.034256379,2.548683247,2.34649445,9.309113663,12.4062205,1.686375362
7/1/2022,7.30136706,7.307568117,2.655980229,2.466674801,9.686246114,12.80391279,1.730270035,,6/29/2022,7.069371449,7.046783979,2.555890013,2.360031364,9.330671992,12.4011063,1.682401424
7/2/2022,7.296770571,7.31509189,2.660226021,2.475810923,9.700751693,12.79879718,1.724666473,,7/1/2022,7.30136706,7.307568117,2.655980229,2.466674801,9.686246114,12.80391279,1.730270035
7/3/2022,7.292174288,7.322616048,2.664471739,2.484946933,9.715152518,12.79365977,1.719063549,,7/2/2022,7.296770571,7.31509189,2.660226021,2.475810923,9.700751693,12.79879718,1.724666473
7/6/2022,7.278386678,7.345190832,2.677208457,2.512354292,9.758351281,12.77893443,1.702258605,,7/3/2022,7.292174288,7.322616048,2.664471739,2.484946933,9.715152518,12.79365977,1.719063549
7/7/2022,7.27379122,7.352121303,2.681453883,2.521489855,9.772037841,12.77402785,1.69660837,,7/6/2022,7.278386678,7.345190832,2.677208457,2.512354292,9.758351281,12.77893443,1.702258605
7/8/2022,7.267495233,7.351487167,2.687410669,2.534127038,9.786688118,12.77162193,1.691610804,,7/7/2022,7.27379122,7.352121303,2.681453883,2.521489855,9.772037841,12.77402785,1.69660837
7/9/2022,7.261199415,7.350853245,2.693367428,2.546764023,9.80175574,12.7503764,1.686802009,,7/8/2022,7.267495233,7.351487167,2.687410669,2.534127038,9.786688118,12.77162193,1.691610804
7/10/2022,7.254903766,7.350219536,2.699324162,2.55940081,9.816797569,12.74893339,1.681993432,,7/9/2022,7.261199415,7.350853245,2.693367428,2.546764023,9.80175574,12.7503764,1.686802009
7/11/2022,7.246042951,7.348432064,2.707367023,2.560440665,9.831236604,12.75052288,1.677187733,,7/10/2022,7.254903766,7.350219536,2.699324162,2.55940081,9.816797569,12.74893339,1.681993432
7/12/2022,7.2337037,7.346644802,2.71540994,2.56148047,9.845588203,12.75211201,1.672382116,,7/11/2022,7.246042951,7.348432064,2.707367023,2.560440665,9.831236604,12.75052288,1.677187733
7/13/2022,7.221364863,7.348674857,2.723452914,2.562520224,9.856602129,12.75370078,1.667402791,,7/12/2022,7.2337037,7.346644802,2.71540994,2.56148047,9.845588203,12.75211201,1.672382116
7/14/2022,7.209026437,7.351175504,2.731495945,2.56355993,9.867115257,12.75496085,1.662415887,,7/13/2022,7.221364863,7.348674857,2.723452914,2.562520224,9.856602129,12.75370078,1.667402791
7/16/2022,7.184350818,7.356177919,2.747582176,2.565639192,9.888138718,12.75671067,1.652442464,,7/14/2022,7.209026437,7.351175504,2.731495945,2.56355993,9.867115257,12.75496085,1.662415887
7/17/2022,7.172013626,7.358679687,2.755625376,2.566678748,9.898250111,12.75758515,1.647455946,,7/16/2022,7.184350818,7.356177919,2.747582176,2.565639192,9.888138718,12.75671067,1.652442464
7/18/2022,7.159676846,7.359703453,2.763668633,2.567718256,9.907711744,12.75845934,1.642437579,,7/17/2022,7.172013626,7.358679687,2.755625376,2.566678748,9.898250111,12.75758515,1.647455946
7/19/2022,7.147340478,7.360727592,2.771711947,2.568757713,9.910138773,12.75928448,1.637419343,,7/18/2022,7.159676846,7.359703453,2.763668633,2.567718256,9.907711744,12.75845934,1.642437579
7/20/2022,7.134045843,7.358849715,2.773784589,2.550415817,9.887743447,12.75533524,1.63241711,,7/19/2022,7.147340478,7.360727592,2.771711947,2.568757713,9.910138773,12.75928448,1.637419343
7/21/2022,7.120751751,7.356972325,2.775857256,2.532074255,9.865347934,12.75229846,1.6274153,,7/20/2022,7.134045843,7.358849715,2.773784589,2.550415817,9.887743447,12.75533524,1.63241711
7/22/2022,7.111782949,7.355095422,2.777929945,2.513733027,9.842952235,12.74927692,1.622413915,,7/21/2022,7.120751751,7.356972325,2.775857256,2.532074255,9.865347934,12.75229846,1.6274153
7/24/2022,7.082565023,7.343517997,2.768476286,2.476118972,9.770442768,12.74035452,1.612123217,,7/22/2022,7.111782949,7.355095422,2.777929945,2.513733027,9.842952235,12.74927692,1.622413915
7/25/2022,7.067957007,7.337730048,2.76374952,2.457312494,9.733156392,12.73540117,1.606978905,,7/24/2022,7.082565023,7.343517997,2.768476286,2.476118972,9.770442768,12.74035452,1.612123217
7/27/2022,7.038742869,7.326155679,2.754296119,2.419700635,9.658584041,12.72559602,1.596692355,,7/25/2022,7.067957007,7.337730048,2.76374952,2.457312494,9.733156392,12.73540117,1.606978905
7/28/2022,7.024136747,7.320369258,2.749569482,2.400895254,9.621680579,12.72069345,1.591550116,,7/27/2022,7.038742869,7.326155679,2.754296119,2.419700635,9.658584041,12.72559602,1.596692355
7/29/2022,7.009531257,7.31519823,2.744842889,2.382090239,9.585076798,12.71579088,1.58596676,,7/28/2022,7.024136747,7.320369258,2.749569482,2.400895254,9.621680579,12.72069345,1.591550116
7/30/2022,6.994926397,7.308315775,2.740116339,2.363285589,9.55279976,12.71090446,1.58038411,,7/29/2022,7.009531257,7.31519823,2.744842889,2.382090239,9.585076798,12.71579088,1.58596676
7/31/2022,6.980322169,7.301433727,2.735389832,2.344481306,9.521931004,12.69276892,1.574802167,,7/30/2022,6.994926397,7.308315775,2.740116339,2.363285589,9.55279976,12.71090446,1.58038411
8/1/2022,6.968255095,7.291052864,2.728803639,2.334542,9.503670739,12.6869046,1.566308883,,7/31/2022,6.980322169,7.301433727,2.735389832,2.344481306,9.521931004,12.69276892,1.574802167
8/3/2022,6.955345641,7.272185049,2.717122163,2.318444653,9.475179845,12.67411547,1.553758254,,8/1/2022,6.968255095,7.291052864,2.728803639,2.334542,9.503670739,12.6869046,1.566308883
8/4/2022,6.950907141,7.263026369,2.709698913,2.315416302,9.468362911,12.66626359,1.54594836,,8/3/2022,6.955345641,7.272185049,2.717122163,2.318444653,9.475179845,12.67411547,1.553758254
8/5/2022,6.946469102,7.253867906,2.702275534,2.312388001,9.462471085,12.6587481,1.538139324,,8/4/2022,6.950907141,7.263026369,2.709698913,2.315416302,9.468362911,12.66626359,1.54594836
8/8/2022,6.933157753,7.226393812,2.680004619,2.303303391,9.444792847,12.63461383,1.514717354,,8/5/2022,6.946469102,7.253867906,2.702275534,2.312388001,9.462471085,12.6587481,1.538139324
8/9/2022,6.928721559,7.213075297,2.672580721,2.300275285,9.439046873,12.62656961,1.507746805,,8/8/2022,6.933157753,7.226393812,2.680004619,2.303303391,9.444792847,12.63461383,1.514717354
8/10/2022,6.924285826,7.199757073,2.665156693,2.297247229,9.435243012,12.61862208,1.50077711,,8/9/2022,6.928721559,7.213075297,2.672580721,2.300275285,9.439046873,12.62656961,1.507746805
8/11/2022,6.919850553,7.186439139,2.657732535,2.294219221,9.431862118,12.59794883,1.493808271,,8/10/2022,6.924285826,7.199757073,2.665156693,2.297247229,9.435243012,12.61862208,1.50077711
8/12/2022,6.915415742,7.173121496,2.650308248,2.291191262,9.428480638,12.58788692,1.486840288,,8/11/2022,6.919850553,7.186439139,2.657732535,2.294219221,9.431862118,12.59794883,1.493808271
8/15/2022,6.920472285,7.146878682,2.637602489,2.286862991,9.413433909,12.56592543,1.477818567,,8/12/2022,6.915415742,7.173121496,2.650308248,2.291191262,9.428480638,12.58788692,1.486840288
8/16/2022,6.925124647,7.141432416,2.634478982,2.281926321,9.40881558,12.5606266,1.478135958,,8/15/2022,6.920472285,7.146878682,2.637602489,2.286862991,9.413433909,12.56592543,1.477818567
8/19/2022,6.939078885,7.125092987,2.625108892,2.267116865,9.394961306,12.54971377,1.47908812,,8/16/2022,6.925124647,7.141432416,2.634478982,2.281926321,9.40881558,12.5606266,1.478135958
8/21/2022,6.948379339,7.12889826,2.618862526,2.257244356,9.387439424,12.54256264,1.481650821,,8/19/2022,6.939078885,7.125092987,2.625108892,2.267116865,9.394961306,12.54971377,1.47908812
8/22/2022,6.953028854,7.130800558,2.615739451,2.252308239,9.385081165,12.54135725,1.482932164,,8/21/2022,6.948379339,7.12889826,2.618862526,2.257244356,9.387439424,12.54256264,1.481650821
8/23/2022,6.957677895,7.13270263,2.612616449,2.247372216,9.382722982,12.54167105,1.484213503,,8/22/2022,6.953028854,7.130800558,2.615739451,2.252308239,9.385081165,12.54135725,1.482932164
8/24/2022,6.963249471,7.134604477,2.609493518,2.242436285,9.380364867,12.54198533,1.485494836,,8/23/2022,6.957677895,7.13270263,2.612616449,2.247372216,9.382722982,12.54167105,1.484213503
8/25/2022,6.964291554,7.142780958,2.605655271,2.236441119,9.394208805,12.54563482,1.489060227,,8/24/2022,6.963249471,7.134604477,2.609493518,2.242436285,9.380364867,12.54198533,1.485494836
8/26/2022,6.965334081,7.152261063,2.601817022,2.230446035,9.411909125,12.54928367,1.492625432,,8/25/2022,6.964291554,7.142780958,2.605655271,2.236441119,9.394208805,12.54563482,1.489060227
8/27/2022,6.966377052,7.161740793,2.597978771,2.22445103,9.431111646,12.55360052,1.496190451,,8/26/2022,6.965334081,7.152261063,2.601817022,2.230446035,9.411909125,12.54928367,1.492625432
8/30/2022,6.965956452,7.193697867,2.59000263,2.216897112,9.51022926,12.56441369,1.510154981,,8/27/2022,6.966377052,7.161740793,2.597978771,2.22445103,9.431111646,12.55360052,1.496190451
8/31/2022,6.965818114,7.201550927,2.587343735,2.214379124,9.535370345,12.56798803,1.512670646,,8/30/2022,6.965956452,7.193697867,2.59000263,2.216897112,9.51022926,12.56441369,1.510154981
9/1/2022,6.740981332,6.976842037,2.501307819,2.14051077,9.248465047,12.16602684,1.466309019,,8/31/2022,6.965818114,7.201550927,2.587343735,2.214379124,9.535370345,12.56798803,1.512670646
9/2/2022,6.740995472,6.98522661,2.499246926,2.135606941,9.265524132,12.16357084,1.467809723,,9/1/2022,6.740981332,6.976842037,2.501307819,2.14051077,9.248465047,12.16602684,1.466309019
9/3/2022,6.740227228,6.993610809,2.497185942,2.133428529,9.28202889,12.16584862,1.469310218,,9/2/2022,6.740995472,6.98522661,2.499246926,2.135606941,9.265524132,12.16357084,1.467809723
9/4/2022,6.745173862,7.001994634,2.495124867,2.131250096,9.298532005,12.16812464,1.470810502,,9/3/2022,6.740227228,6.993610809,2.497185942,2.133428529,9.28202889,12.16584862,1.469310218
9/5/2022,6.741505705,7.010378084,2.493063701,2.129071643,9.315033477,12.17039888,1.472310577,,9/4/2022,6.745173862,7.001994634,2.495124867,2.131250096,9.298532005,12.16812464,1.470810502
9/6/2022,6.736107124,6.999690456,2.492163892,2.129011685,9.296810342,12.16917934,1.470489156,,9/5/2022,6.741505705,7.010378084,2.493063701,2.129071643,9.315033477,12.17039888,1.472310577
9/7/2022,6.730709216,6.989001994,2.49126409,2.128951687,9.277592318,12.16729296,1.468667712,,9/6/2022,6.736107124,6.999690456,2.492163892,2.129011685,9.296810342,12.16917934,1.470489156
9/8/2022,6.725311978,6.978312695,2.490364297,2.128891649,9.258375148,12.16620616,1.466846241,,9/7/2022,6.730709216,6.989001994,2.49126409,2.128951687,9.277592318,12.16729296,1.468667712
9/10/2022,6.700867345,6.936608317,2.492345866,2.127024476,9.187002468,12.16261456,1.458807817,,9/8/2022,6.725311978,6.978312695,2.490364297,2.128891649,9.258375148,12.16620616,1.466846241
9/11/2022,6.688646176,6.915979138,2.493336745,2.126090928,9.151648718,12.16081756,1.455666962,,9/10/2022,6.700867345,6.936608317,2.492345866,2.127024476,9.187002468,12.16261456,1.458807817
9/12/2022,6.676425773,6.895349106,2.494327687,2.125157409,9.118839888,12.15899866,1.452526096,,9/11/2022,6.688646176,6.915979138,2.493336745,2.126090928,9.151648718,12.16081756,1.455666962
9/16/2022,6.627551805,6.812820432,2.498292081,2.121423594,8.990210227,12.14987065,1.439962502,,9/12/2022,6.676425773,6.895349106,2.494327687,2.125157409,9.118839888,12.15899866,1.452526096
9/17/2022,6.615335226,6.793680731,2.499283336,2.120490207,8.962338929,12.14758682,1.436821573,,9/16/2022,6.627551805,6.812820432,2.498292081,2.121423594,8.990210227,12.14987065,1.439962502
9/20/2022,6.589244431,6.772022232,2.500265911,2.114873736,8.909323545,12.13003496,1.428584488,,9/17/2022,6.615335226,6.793680731,2.499283336,2.120490207,8.962338929,12.14758682,1.436821573
9/24/2022,6.583876334,6.788350138,2.494348561,2.109199245,8.859220019,12.08606596,1.41742562,,9/20/2022,6.589244431,6.772022232,2.500265911,2.114873736,8.909323545,12.13003496,1.428584488
9/25/2022,6.58253342,6.792433353,2.492869134,2.107780684,8.846696252,12.07695395,1.414635644,,9/24/2022,6.583876334,6.788350138,2.494348561,2.109199245,8.859220019,12.08606596,1.41742562
9/28/2022,6.581990134,6.80468597,2.488430644,2.10352515,8.809130047,12.04961274,1.406265095,,9/25/2022,6.58253342,6.792433353,2.492869134,2.107780684,8.846696252,12.07695395,1.414635644
9/29/2022,6.581808299,6.808771166,2.486951076,2.102106687,8.796609666,12.04055943,1.403474706,,9/28/2022,6.581990134,6.80468597,2.488430644,2.10352515,8.809130047,12.04961274,1.406265095
10/1/2022,6.802222692,7.051094087,2.567436819,2.170588037,9.100372408,12.42820711,1.440930191,,9/29/2022,6.581808299,6.808771166,2.486951076,2.102106687,8.796609666,12.04055943,1.403474706
10/2/2022,6.806112344,7.058874748,2.566342767,2.170336795,9.107938557,12.379422,1.437785701,,10/1/2022,6.802222692,7.051094087,2.567436819,2.170588037,9.100372408,12.42820711,1.440930191
10/3/2022,6.80709023,7.065009388,2.565512053,2.170150981,9.133543079,12.38054444,1.433458304,,10/2/2022,6.806112344,7.058874748,2.566342767,2.170336795,9.107938557,12.379422,1.437785701
10/6/2022,6.810026931,7.087000693,2.563019881,2.169593399,9.210350225,12.381476,1.420480759,,10/3/2022,6.80709023,7.065009388,2.565512053,2.170150981,9.133543079,12.38054444,1.433458304
10/11/2022,6.815520885,7.123663858,2.558866171,2.168663627,9.338340749,12.38300563,1.398867002,,10/6/2022,6.810026931,7.087000693,2.563019881,2.169593399,9.210350225,12.381476,1.420480759
10/14/2022,6.818374415,7.129413067,2.558472519,2.169515152,9.370638834,12.40416919,1.398362287,,10/11/2022,6.815520885,7.123663858,2.558866171,2.168663627,9.338340749,12.38300563,1.398867002
10/16/2022,6.823142626,7.132308571,2.559469743,2.170560299,9.364229936,12.41944708,1.403981534,,10/14/2022,6.818374415,7.129413067,2.558472519,2.169515152,9.370638834,12.40416919,1.398362287
10/17/2022,6.82552582,7.133755528,2.559968419,2.171082883,9.36102587,12.42529126,1.406790695,,10/16/2022,6.823142626,7.132308571,2.559469743,2.170560299,9.364229936,12.41944708,1.403981534
10/19/2022,6.831346685,7.136647854,2.560965899,2.172128069,9.354618492,12.4369726,1.412408094,,10/17/2022,6.82552582,7.133755528,2.559968419,2.171082883,9.36102587,12.42529126,1.406790695
10/20/2022,6.834256138,7.135843232,2.561464703,2.172650672,9.351141694,12.44280976,1.415216332,,10/19/2022,6.831346685,7.136647854,2.560965899,2.172128069,9.354618492,12.4369726,1.412408094
10/21/2022,6.83716494,7.135037937,2.56196355,2.173173281,9.347665167,12.44879454,1.418024261,,10/20/2022,6.834256138,7.135843232,2.561464703,2.172650672,9.351141694,12.44280976,1.415216332
10/23/2022,6.842980585,7.13342532,2.562961372,2.17421852,9.340120701,12.46043329,1.423639195,,10/21/2022,6.83716494,7.135037937,2.56196355,2.173173281,9.347665167,12.44879454,1.418024261
10/24/2022,6.847367983,7.135494351,2.562948796,2.174108165,9.344163016,12.46155538,1.425282584,,10/23/2022,6.842980585,7.13342532,2.562961372,2.17421852,9.340120701,12.46043329,1.423639195
10/25/2022,6.851755108,7.137563114,2.562936311,2.173997837,9.348174425,12.46267622,1.427059429,,10/24/2022,6.847367983,7.135494351,2.562948796,2.174108165,9.344163016,12.46155538,1.425282584
10/26/2022,6.85614196,7.13963161,2.562923918,2.173887537,9.352185791,12.46383013,1.428836024,,10/25/2022,6.851755108,7.137563114,2.562936311,2.173997837,9.348174425,12.46267622,1.427059429
10/30/2022,6.879886462,7.143729382,2.560559731,2.176633031,9.38863678,12.45655841,1.435208673,,10/26/2022,6.85614196,7.13963161,2.562923918,2.173887537,9.352185791,12.46383013,1.428836024
10/31/2022,6.885821879,7.145069469,2.559968919,2.177319473,9.397747518,12.45473897,1.436801345,,10/30/2022,6.879886462,7.143729382,2.560559731,2.176633031,9.38863678,12.45655841,1.435208673
11/1/2022,6.66944227,6.915842139,2.476817615,2.107747686,9.103410427,12.05141914,1.391994021,,10/31/2022,6.885821879,7.145069469,2.559968919,2.177319473,9.397747518,12.45473897,1.436801345
11/3/2022,6.686442264,6.917257984,2.478296235,2.11402605,9.136916408,12.09720812,1.397799202,,11/1/2022,6.66944227,6.915842139,2.476817615,2.107747686,9.103410427,12.05141914,1.391994021
11/4/2022,6.693612729,6.918859158,2.477648669,2.114809433,9.1471218,12.09713484,1.399015835,,11/3/2022,6.686442264,6.917257984,2.478296235,2.11402605,9.136916408,12.09720812,1.397799202
11/7/2022,6.705311815,6.911948614,2.476474916,2.120692101,9.161399532,12.09236961,1.405688424,,11/4/2022,6.693612729,6.918859158,2.477648669,2.114809433,9.1471218,12.09713484,1.399015835
11/8/2022,6.706871806,6.90911766,2.476502812,2.120073114,9.164623603,12.08922857,1.407782614,,11/7/2022,6.705311815,6.911948614,2.476474916,2.120692101,9.161399532,12.09236961,1.405688424
11/9/2022,6.708431384,6.906286296,2.476530643,2.119454094,9.167921795,12.08608563,1.409876543,,11/8/2022,6.706871806,6.90911766,2.476502812,2.120073114,9.164623603,12.08922857,1.407782614
11/10/2022,6.709990551,6.903454524,2.476558408,2.118835041,9.171369321,12.08294078,1.41197021,,11/9/2022,6.708431384,6.906286296,2.476530643,2.119454094,9.167921795,12.08608563,1.409876543
11/11/2022,6.711549306,6.900364158,2.476586109,2.118215954,9.174817019,12.079794,1.414369568,,11/10/2022,6.709990551,6.903454524,2.476558408,2.118835041,9.171369321,12.08294078,1.41197021
11/12/2022,6.713107648,6.897273263,2.476613744,2.117596834,9.17808069,12.07664532,1.416768557,,11/11/2022,6.711549306,6.900364158,2.476586109,2.118215954,9.174817019,12.079794,1.414369568
11/16/2022,6.719336896,6.884904391,2.476723636,2.115120016,9.19113729,12.06419541,1.426360825,,11/12/2022,6.713107648,6.897273263,2.476613744,2.117596834,9.17808069,12.07664532,1.416768557
11/17/2022,6.723820912,6.883026288,2.478078884,2.113098288,9.195323096,12.06084464,1.427980386,,11/16/2022,6.719336896,6.884904391,2.476723636,2.115120016,9.19113729,12.06419541,1.426360825
11/19/2022,6.732786816,6.879267261,2.480789337,2.109054764,9.203752553,12.05413806,1.431218283,,11/17/2022,6.723820912,6.883026288,2.478078884,2.113098288,9.195323096,12.06084464,1.427980386
11/20/2022,6.736181495,6.8781154,2.482814485,2.109008047,9.209183893,12.05333019,1.431790923,,11/19/2022,6.732786816,6.879267261,2.480789337,2.109054764,9.203752553,12.05413806,1.431218283
